,Unnamed: 0,Change,Currency,Date,HKD per unit,Name,Rate,Units per HKD
558134,3,,INR,2020-03-24,0.1015441082,Indian Rupee,,9.847937198
558305,3,,INR,2020-03-25,0.1007931709,Indian Rupee,,9.921307077
558476,3,,INR,2020-03-26,0.1034932595,Indian Rupee,,9.662465021000001
558647,3,,INR,2020-03-27,0.1029201017,Indian Rupee,,9.716274894
558818,3,,INR,2020-03-28,0.1031818368,Indian Rupee,,9.691628205
558989,3,,INR,2020-03-29,0.1027088933,Indian Rupee,,9.736255232000001
559160,3,,INR,2020-03-30,0.1029117955,Indian Rupee,,9.717059112000001
559331,3,,INR,2020-03-31,0.102840947,Indian Rupee,,9.723753326
559502,3,,INR,2020-04-01,0.1015040027,Indian Rupee,,9.851828236
559673,3,,INR,2020-04-02,0.1016200141,Indian Rupee,,9.840581195
559844,3,,INR,2020-04-03,0.1015908479,Indian Rupee,,9.843406372999999
560015,3,,INR,2020-04-04,0.1014822682,Indian Rupee,,9.853938211000001
560186,3,,INR,2020-04-05,0.1016505073,Indian Rupee,,9.837629213
560357,3,,INR,2020-04-06,0.10202628789999997,Indian Rupee,,9.801395511
560528,3,,INR,2020-04-07,0.1024233813,Indian Rupee,,9.763395694
560699,3,,INR,2020-04-08,0.1021359831,Indian Rupee,,9.790868697
560870,3,,INR,2020-04-09,0.1018291622,Indian Rupee,,9.820369516
561041,3,,INR,2020-04-10,0.1018457455,Indian Rupee,,9.818770483
561212,3,,INR,2020-04-11,0.1021048589,Indian Rupee,,9.79385321
561383,3,,INR,2020-04-12,0.1020627938,Indian Rupee,,9.797889742
561554,3,,INR,2020-04-13,0.1016003928,Indian Rupee,,9.842481635
561725,3,,INR,2020-04-14,0.1019794549,Indian Rupee,,9.805896702
561896,3,,INR,2020-04-15,0.1012121226,Indian Rupee,,9.880239389
562067,3,,INR,2020-04-16,0.1010301776,Indian Rupee,,9.898032684
562238,3,,INR,2020-04-17,0.1012249207,Indian Rupee,,9.878990202
562409,3,,INR,2020-04-18,0.1012254294,Indian Rupee,,9.878940553
562580,3,,INR,2020-04-19,0.1012133969,Indian Rupee,,9.880114987999999
562751,3,,INR,2020-04-20,0.1011987128,Indian Rupee,,9.88154861
562922,3,,INR,2020-04-21,0.1006930599,Indian Rupee,,9.931171036
563093,3,,INR,2020-04-22,0.1013647052,Indian Rupee,,9.865366821
563264,3,,INR,2020-04-23,0.1021317859,Indian Rupee,,9.791271067
563435,3,,INR,2020-04-24,0.1015648581,Indian Rupee,,9.845925238
563606,3,,INR,2020-04-25,0.1015974575,Indian Rupee,,9.842765994
563777,3,,INR,2020-04-26,0.1015865958,Indian Rupee,,9.843818393
563948,3,,INR,2020-04-27,0.1016892813,Indian Rupee,,9.83387814
564119,3,,INR,2020-04-28,0.1019781959,Indian Rupee,,9.806017761
564290,3,,INR,2020-04-29,0.1026980623,Indian Rupee,,9.737282064
564461,3,,INR,2020-04-30,0.1031873301,Indian Rupee,,9.691112266000001
564632,3,,INR,2020-05-01,0.1024207645,Indian Rupee,,9.763645144
564803,3,,INR,2020-05-02,0.1023461409,Indian Rupee,,9.770764106
564974,3,,INR,2020-05-03,0.1024114859,Indian Rupee,,9.764529742999999
565145,3,,INR,2020-05-04,0.1024735601,Indian Rupee,,9.758614802
565316,3,,INR,2020-05-05,0.1024381649,Indian Rupee,,9.761986671
565487,3,,INR,2020-05-06,0.1018761376,Indian Rupee,,9.815841307000001
565658,3,,INR,2020-05-07,0.1023055473,Indian Rupee,,9.77464103
565829,3,,INR,2020-05-08,0.1026568857,Indian Rupee,,9.741187777999999
566000,3,,INR,2020-05-09,0.1026776789,Indian Rupee,,9.739215089
566171,3,,INR,2020-05-10,0.1026801232,Indian Rupee,,9.738983253999999
566342,3,,INR,2020-05-11,0.1021120248,Indian Rupee,,9.793165905
566513,3,,INR,2020-05-12,0.1032213075,Indian Rupee,,9.687922235
566684,3,,INR,2020-05-13,0.1028089217,Indian Rupee,,9.726782302
566855,3,,INR,2020-05-14,0.1026198979,Indian Rupee,,9.744698841
567026,3,,INR,2020-05-15,0.1021776759,Indian Rupee,,9.786873616
567197,3,,INR,2020-05-16,0.102194088,Indian Rupee,,9.785301862
567368,3,,INR,2020-05-17,0.1021579776,Indian Rupee,,9.788760737999999
567539,3,,INR,2020-05-18,0.1023829198,Indian Rupee,,9.767254168
567710,3,,INR,2020-05-19,0.102466132,Indian Rupee,,9.759322235
567881,3,,INR,2020-05-20,0.1025555318,Indian Rupee,,9.750814822
568052,3,,INR,2020-05-21,0.1025091811,Indian Rupee,,9.755223766
568223,3,,INR,2020-05-22,0.1020609208,Indian Rupee,,9.798069546
568394,3,,INR,2020-05-23,0.102105675,Indian Rupee,,9.793774927000001
568565,3,,INR,2020-05-24,0.1020992592,Indian Rupee,,9.79439036
568736,3,,INR,2020-05-25,0.1022192082,Indian Rupee,,9.782897148
568907,3,,INR,2020-05-26,0.1026793125,Indian Rupee,,9.739060146
569078,3,,INR,2020-05-27,0.1020914377,Indian Rupee,,9.79514073
569249,3,,INR,2020-05-28,0.102446258,Indian Rupee,,9.761215486000001
569420,3,,INR,2020-05-29,0.1025154068,Indian Rupee,,9.754631345
569591,3,,INR,2020-05-30,0.1024856883,Indian Rupee,,9.757459961
569762,3,,INR,2020-05-31,0.1024991614,Indian Rupee,,9.756177381
569933,3,,INR,2020-06-01,0.102595384,Indian Rupee,,9.747027211
570104,3,,INR,2020-06-02,0.1031500693,Indian Rupee,,9.694612975
570275,3,,INR,2020-06-03,0.102925502,Indian Rupee,,9.715765098
570446,3,,INR,2020-06-04,0.1027244725,Indian Rupee,,9.734778632000001
570617,3,,INR,2020-06-05,0.1025527884,Indian Rupee,,9.751075673999999
570788,3,,INR,2020-06-06,0.1025495822,Indian Rupee,,9.751380533999999
570959,3,,INR,2020-06-07,0.1025592521,Indian Rupee,,9.75046112
571130,3,,INR,2020-06-08,0.1026758634,Indian Rupee,,9.739387299
571301,3,,INR,2020-06-09,0.1027044082,Indian Rupee,,9.736680414
571472,3,,INR,2020-06-10,0.102450914,Indian Rupee,,9.760771874
571643,3,,INR,2020-06-11,0.1018191496,Indian Rupee,,9.821335224
571814,3,,INR,2020-06-12,0.1020113493,Indian Rupee,,9.802830827000001
571985,3,,INR,2020-06-13,0.1022255492,Indian Rupee,,9.782290316000001
572156,3,,INR,2020-06-14,0.1020458973,Indian Rupee,,9.799512051
572327,3,,INR,2020-06-15,0.1020737608,Indian Rupee,,9.796837038
572498,3,,INR,2020-06-16,0.1016708834,Indian Rupee,,9.835657627
572669,3,,INR,2020-06-17,0.101641715,Indian Rupee,,9.838480192
572840,3,,INR,2020-06-18,0.101496684,Indian Rupee,,9.852538626
573011,3,,INR,2020-06-19,0.1016757776,Indian Rupee,,9.835184187000001
573182,3,,INR,2020-06-20,0.1016966942,Indian Rupee,,9.833161322999999
573353,3,,INR,2020-06-21,0.1015969685,Indian Rupee,,9.84281337
573524,3,,INR,2020-06-22,0.1022628674,Indian Rupee,,9.778720521
573695,3,,INR,2020-06-23,0.1026116968,Indian Rupee,,9.745477676
573866,3,,INR,2020-06-24,0.1023972664,Indian Rupee,,9.765885702
574037,3,,INR,2020-06-25,0.1025423061,Indian Rupee,,9.752072463
574208,3,,INR,2020-06-26,0.1024813811,Indian Rupee,,9.757870055
574379,3,,INR,2020-06-27,0.1024766915,Indian Rupee,,9.758316602999999
574550,3,,INR,2020-06-28,0.1024690287,Indian Rupee,,9.759046347
574721,3,,INR,2020-06-29,0.1026371831,Indian Rupee,,9.743057727
574892,3,,INR,2020-06-30,0.1026208778,Indian Rupee,,9.74460579
575063,3,,INR,2020-07-01,0.1026349033,Indian Rupee,,9.74327415
575234,3,,INR,2020-07-02,0.1036234707,Indian Rupee,,9.650323357000001
575405,3,,INR,2020-07-03,0.1038256896,Indian Rupee,,9.631527645
575576,3,,INR,2020-07-04,0.1038051655,Indian Rupee,,9.633431966
575747,3,,INR,2020-07-05,0.1038346522,Indian Rupee,,9.630696288
575918,3,,INR,2020-07-06,0.103827501,Indian Rupee,,9.631359613999999
576089,3,,INR,2020-07-07,0.1035873054,Indian Rupee,,9.653692568
576260,3,,INR,2020-07-08,0.103375988,Indian Rupee,,9.673426287
576431,3,,INR,2020-07-09,0.1031317624,Indian Rupee,,9.696333861
576602,3,,INR,2020-07-10,0.1031109162,Indian Rupee,,9.698294198
576773,3,,INR,2020-07-11,0.1030784899,Indian Rupee,,9.701345067
576944,3,,INR,2020-07-12,0.1030926184,Indian Rupee,,9.700015535
577115,3,,INR,2020-07-13,0.1031278662,Indian Rupee,,9.69670019
577286,3,,INR,2020-07-14,0.1028512229,Indian Rupee,,9.722781814
577457,3,,INR,2020-07-15,0.1031710685,Indian Rupee,,9.692639753
577628,3,,INR,2020-07-16,0.1031900498,Indian Rupee,,9.690856843999999
577799,3,,INR,2020-07-17,0.1034948964,Indian Rupee,,9.662312196
577970,3,,INR,2020-07-18,0.1035157275,Indian Rupee,,9.66036779
578141,3,,INR,2020-07-19,0.103516274,Indian Rupee,,9.660316793
578312,3,,INR,2020-07-20,0.1036798365,Indian Rupee,,9.64507694
578483,3,,INR,2020-07-21,0.103985901,Indian Rupee,,9.616688324
578654,3,,INR,2020-07-22,0.1039478008,Indian Rupee,,9.620213148
578825,3,,INR,2020-07-23,0.1036343089,Indian Rupee,,9.64931412
578996,3,,INR,2020-07-24,0.1036652572,Indian Rupee,,9.646433408
579167,3,,INR,2020-07-25,0.1036771921,Indian Rupee,,9.64532295
579338,3,,INR,2020-07-26,0.1036718124,Indian Rupee,,9.645823456
579509,3,,INR,2020-07-27,0.103654926,Indian Rupee,,9.64739486
579680,3,,INR,2020-07-28,0.1035062741,Indian Rupee,,9.661250091
579851,3,,INR,2020-07-29,0.1034043494,Indian Rupee,,9.670773097
580022,3,,INR,2020-07-30,0.1035041482,Indian Rupee,,9.661448522999999
580193,3,,INR,2020-07-31,0.1034465823,Indian Rupee,,9.666824925
580364,3,,INR,2020-08-01,0.1034209391,Indian Rupee,,9.669221809
580535,3,,INR,2020-08-02,0.103426585,Indian Rupee,,9.668693978
580706,3,,INR,2020-08-03,0.1030426573,Indian Rupee,,9.704718672
580877,3,,INR,2020-08-04,0.1032839782,Indian Rupee,,9.682043797
581048,3,,INR,2020-08-05,0.1035834367,Indian Rupee,,9.654053117
581219,3,,INR,2020-08-06,0.10345809,Indian Rupee,,9.665749681
581390,3,,INR,2020-08-07,0.1032663062,Indian Rupee,,9.683700689
581561,3,,INR,2020-08-08,0.1033475151,Indian Rupee,,9.676091385
581732,3,,INR,2020-08-09,0.1033496836,Indian Rupee,,9.675888357
581903,3,,INR,2020-08-10,0.1034528192,Indian Rupee,,9.666242138
582074,3,,INR,2020-08-11,0.1038535501,Indian Rupee,,9.628943823
582245,3,,INR,2020-08-12,0.1036341305,Indian Rupee,,9.649330728999999
582416,3,,INR,2020-08-13,0.1035965513,Indian Rupee,,9.652830986
582587,3,,INR,2020-08-14,0.1035170923,Indian Rupee,,9.660240425
582758,3,,INR,2020-08-15,0.1035140343,Indian Rupee,,9.660525806
582929,3,,INR,2020-08-16,0.1035168182,Indian Rupee,,9.660266004
583100,3,,INR,2020-08-17,0.1036794409,Indian Rupee,,9.645113739
583271,3,,INR,2020-08-18,0.1038564116,Indian Rupee,,9.628678523
583442,3,,INR,2020-08-19,0.1035601166,Indian Rupee,,9.656227054
583613,3,,INR,2020-08-20,0.103314044,Indian Rupee,,9.679226181
583784,3,,INR,2020-08-21,0.1034063692,Indian Rupee,,9.670584202999999
583955,3,,INR,2020-08-22,0.1034141002,Indian Rupee,,9.669861248
584126,3,,INR,2020-08-23,0.103411671,Indian Rupee,,9.670088403
584297,3,,INR,2020-08-24,0.1044784962,Indian Rupee,,9.571347565
584468,3,,INR,2020-08-25,0.1044200259,Indian Rupee,,9.576707063999999
584639,3,,INR,2020-08-26,0.104389754,Indian Rupee,,9.579484204
584810,3,,INR,2020-08-27,0.1049279944,Indian Rupee,,9.530345126
584981,3,,INR,2020-08-28,0.1059116656,Indian Rupee,,9.441830554
585152,3,,INR,2020-08-29,0.1059657499,Indian Rupee,,9.437011501
585323,3,,INR,2020-08-30,0.1059704338,Indian Rupee,,9.436594383
585494,3,,INR,2020-08-31,0.1054053738,Indian Rupee,,9.487182333
585665,3,,INR,2020-09-01,0.106126943,Indian Rupee,,9.422677897
585836,3,,INR,2020-09-02,0.1057621679,Indian Rupee,,9.455176837
586007,3,,INR,2020-09-03,0.105559097,Indian Rupee,,9.473366378
586178,3,,INR,2020-09-04,0.1057367596,Indian Rupee,,9.457448889
586349,3,,INR,2020-09-05,0.1057203925,Indian Rupee,,9.45891305
586520,3,,INR,2020-09-06,0.1057209967,Indian Rupee,,9.458858985
586691,3,,INR,2020-09-07,0.1055057125,Indian Rupee,,9.47815977
586862,3,,INR,2020-09-08,0.105073769,Indian Rupee,,9.517123157999999
587033,3,,INR,2020-09-09,0.1056257602,Indian Rupee,,9.467387479
587204,3,,INR,2020-09-10,0.1055291383,Indian Rupee,,9.476055771
587375,3,,INR,2020-09-11,0.1055455287,Indian Rupee,,9.474584215
587546,3,,INR,2020-09-12,0.10550467,Indian Rupee,,9.478253428
587717,3,,INR,2020-09-13,0.1055109612,Indian Rupee,,9.477688274
587888,3,,INR,2020-09-14,0.1055573495,Indian Rupee,,9.473523204
588059,3,,INR,2020-09-15,0.1052943745,Indian Rupee,,9.497183533
588230,3,,INR,2020-09-16,0.1054450997,Indian Rupee,,9.483608081
588401,3,,INR,2020-09-17,0.1052839526,Indian Rupee,,9.498123646
588572,3,,INR,2020-09-18,0.1053410547,Indian Rupee,,9.492975015
588743,3,,INR,2020-09-19,0.1053548943,Indian Rupee,,9.491728002
588914,3,,INR,2020-09-20,0.1053573046,Indian Rupee,,9.491510854
589085,3,,INR,2020-09-21,0.1052989885,Indian Rupee,,9.496767391
589256,3,,INR,2020-09-22,0.1054093067,Indian Rupee,,9.486828359
589427,3,,INR,2020-09-23,0.1053336187,Indian Rupee,,9.493645167
589598,3,,INR,2020-09-24,0.1049413424,Indian Rupee,,9.529132919
589769,3,,INR,2020-09-25,0.105152095,Indian Rupee,,9.510034009
589940,3,,INR,2020-09-26,0.1051164034,Indian Rupee,,9.51326308
590111,3,,INR,2020-09-27,0.1051157004,Indian Rupee,,9.513326707000001
590282,3,,INR,2020-09-28,0.1049869105,Indian Rupee,,9.524996928
590453,3,,INR,2020-09-29,0.1050434988,Indian Rupee,,9.51986569
590624,3,,INR,2020-09-30,0.105357912,Indian Rupee,,9.491456129
590795,3,,INR,2020-10-01,0.1059223184,Indian Rupee,,9.440880974
590966,3,,INR,2020-10-02,0.1057158274,Indian Rupee,,9.459321512999999
591137,3,,INR,2020-10-03,0.1056378738,Indian Rupee,,9.466301851
591308,3,,INR,2020-10-04,0.1056269186,Indian Rupee,,9.467283656000001
591479,3,,INR,2020-10-05,0.1060063693,Indian Rupee,,9.43339543
591650,3,,INR,2020-10-06,0.1055041494,Indian Rupee,,9.478300195
591821,3,,INR,2020-10-07,0.1056903564,Indian Rupee,,9.461601175
591992,3,,INR,2020-10-08,0.1056804334,Indian Rupee,,9.462489582
592163,3,,INR,2020-10-09,0.1062023263,Indian Rupee,,9.415989601
592334,3,,INR,2020-10-10,0.1061174352,Indian Rupee,,9.423522138
592505,3,,INR,2020-10-11,0.1061169095,Indian Rupee,,9.423568823
592676,3,,INR,2020-10-12,0.1056249158,Indian Rupee,,9.467463166
592847,3,,INR,2020-10-13,0.1055190637,Indian Rupee,,9.476960515
593018,3,,INR,2020-10-14,0.105767875,Indian Rupee,,9.454666649
593189,3,,INR,2020-10-15,0.1055044803,Indian Rupee,,9.478270467
593360,3,,INR,2020-10-16,0.1055194597,Indian Rupee,,9.476924944
593531,3,,INR,2020-10-17,0.1055115058,Indian Rupee,,9.477639357000001
593702,3,,INR,2020-10-18,0.105508746,Indian Rupee,,9.477887266
593873,3,,INR,2020-10-19,0.1056748525,Indian Rupee,,9.462989316
594044,3,,INR,2020-10-20,0.105490565,Indian Rupee,,9.479520753
594215,3,,INR,2020-10-21,0.1051943586,Indian Rupee,,9.506213195
594386,3,,INR,2020-10-22,0.1051944068,Indian Rupee,,9.506208842000001
594557,3,,INR,2020-10-23,0.1049656708,Indian Rupee,,9.526924303
594728,3,,INR,2020-10-24,0.1048757242,Indian Rupee,,9.535095064
594899,3,,INR,2020-10-25,0.1048855038,Indian Rupee,,9.534206007
595070,3,,INR,2020-10-26,0.1048112243,Indian Rupee,,9.540962878
595241,3,,INR,2020-10-27,0.1052540504,Indian Rupee,,9.500822019
595412,3,,INR,2020-10-28,0.1044674287,Indian Rupee,,9.572361574
595583,3,,INR,2020-10-29,0.1041486729,Indian Rupee,,9.601658594
595754,3,,INR,2020-10-30,0.1039397992,Indian Rupee,,9.62095374
595925,3,,INR,2020-10-31,0.1039609085,Indian Rupee,,9.619000203999999
596096,3,,INR,2020-11-01,0.1039627915,Indian Rupee,,9.618825981
596267,3,,INR,2020-11-02,0.1039859525,Indian Rupee,,9.61668356
596438,3,,INR,2020-11-03,0.1038592393,Indian Rupee,,9.628416369
596609,3,,INR,2020-11-04,0.1043268524,Indian Rupee,,9.585259948
596780,3,,INR,2020-11-05,0.1049204601,Indian Rupee,,9.531029501
596951,3,,INR,2020-11-06,0.1048117888,Indian Rupee,,9.540911487
597122,3,,INR,2020-11-07,0.1047904628,Indian Rupee,,9.542853171
597293,3,,INR,2020-11-08,0.1047871894,Indian Rupee,,9.543151275
597464,3,,INR,2020-11-09,0.1046685332,Indian Rupee,,9.55396975
597635,3,,INR,2020-11-10,0.1043310818,Indian Rupee,,9.584871384
597806,3,,INR,2020-11-11,0.1041009708,Indian Rupee,,9.606058354
597977,3,,INR,2020-11-12,0.1039356644,Indian Rupee,,9.621336487
598148,3,,INR,2020-11-13,0.103952933,Indian Rupee,,9.619738197
598319,3,,INR,2020-11-14,0.1039721109,Indian Rupee,,9.617963807
598490,3,,INR,2020-11-15,0.1039583793,Indian Rupee,,9.619234227
598661,3,,INR,2020-11-16,0.1042048269,Indian Rupee,,9.596484439
598832,3,,INR,2020-11-17,0.1041532734,Indian Rupee,,9.601234481
599003,3,,INR,2020-11-18,0.1046258012,Indian Rupee,,9.557871847000001
599174,3,,INR,2020-11-19,0.1045536273,Indian Rupee,,9.564469701
599345,3,,INR,2020-11-20,0.1045890352,Indian Rupee,,9.561231711
599516,3,,INR,2020-11-21,0.1045544354,Indian Rupee,,9.564395772000001
599687,3,,INR,2020-11-22,0.1045663382,Indian Rupee,,9.563307057000001
599858,3,,INR,2020-11-23,0.1044243058,Indian Rupee,,9.576314556
600029,3,,INR,2020-11-24,0.1046529252,Indian Rupee,,9.555394637000001
600200,3,,INR,2020-11-25,0.1050277215,Indian Rupee,,9.521295766
600371,3,,INR,2020-11-26,0.10499426,Indian Rupee,,9.52433019
600542,3,,INR,2020-11-27,0.1047191021,Indian Rupee,,9.549356131
600713,3,,INR,2020-11-28,0.1048232577,Indian Rupee,,9.539867606
600884,3,,INR,2020-11-29,0.1048201538,Indian Rupee,,9.540150092000001
601055,3,,INR,2020-11-30,0.1047513852,Indian Rupee,,9.546413135
601226,3,,INR,2020-12-01,0.1054399087,Indian Rupee,,9.484074983
601397,3,,INR,2020-12-02,0.1051349132,Indian Rupee,,9.511588198
601568,3,,INR,2020-12-03,0.1050048034,Indian Rupee,,9.523373859
601739,3,,INR,2020-12-04,0.1050531631,Indian Rupee,,9.518989914
601910,3,,INR,2020-12-05,0.1050440845,Indian Rupee,,9.519812611
602081,3,,INR,2020-12-06,0.1050545299,Indian Rupee,,9.51886607
602252,3,,INR,2020-12-07,0.1050424034,Indian Rupee,,9.519964961
602423,3,,INR,2020-12-08,0.1051915939,Indian Rupee,,9.506463043
602594,3,,INR,2020-12-09,0.1050846007,Indian Rupee,,9.516142171
602765,3,,INR,2020-12-10,0.1051186187,Indian Rupee,,9.513062597000001
602936,3,,INR,2020-12-11,0.1051093775,Indian Rupee,,9.513898986000001
603107,3,,INR,2020-12-12,0.1052175355,Indian Rupee,,9.504119209
603278,3,,INR,2020-12-13,0.1050776959,Indian Rupee,,9.516767485
603449,3,,INR,2020-12-14,0.1052225406,Indian Rupee,,9.503667129
603620,3,,INR,2020-12-15,0.1054170404,Indian Rupee,,9.486132378999999
603791,3,,INR,2020-12-16,0.1052491433,Indian Rupee,,9.50126499
603962,3,,INR,2020-12-17,0.1053952987,Indian Rupee,,9.488089248
604133,3,,INR,2020-12-18,0.1054056045,Indian Rupee,,9.487161567000001
604304,3,,INR,2020-12-19,0.1054196153,Indian Rupee,,9.485900672
604475,3,,INR,2020-12-20,0.1053898642,Indian Rupee,,9.488578503
604646,3,,INR,2020-12-21,0.1047558765,Indian Rupee,,9.546003842000001
604817,3,,INR,2020-12-22,0.1049505284,Indian Rupee,,9.528298862
604988,3,,INR,2020-12-23,0.105062327,Indian Rupee,,9.518159638
605159,3,,INR,2020-12-24,0.1054421931,Indian Rupee,,9.483869511
605330,3,,INR,2020-12-25,0.1050474224,Indian Rupee,,9.519510112999999
605501,3,,INR,2020-12-26,0.1053109723,Indian Rupee,,9.49568671
605672,3,,INR,2020-12-27,0.1053669205,Indian Rupee,,9.49064465
605843,3,,INR,2020-12-28,0.1054868412,Indian Rupee,,9.479855388999999
606014,3,,INR,2020-12-29,0.1057284189,Indian Rupee,,9.458194967999999
606185,3,,INR,2020-12-30,0.10596114539999997,Indian Rupee,,9.437421574
606356,3,,INR,2020-12-31,0.1061998932,Indian Rupee,,9.416205324
606527,3,,INR,2021-01-01,0.1060722451,Indian Rupee,,9.427536858
606698,3,,INR,2021-01-02,0.1060892059,Indian Rupee,,9.426029642
606869,3,,INR,2021-01-03,0.1059969849,Indian Rupee,,9.434230616
607040,3,,INR,2021-01-04,0.1060761795,Indian Rupee,,9.427187188
607211,3,,INR,2021-01-05,0.1059791668,Indian Rupee,,9.435816779
607382,3,,INR,2021-01-06,0.1059594805,Indian Rupee,,9.437569864
607553,3,,INR,2021-01-07,0.1055897932,Indian Rupee,,9.470612351
607724,3,,INR,2021-01-08,0.1057770782,Indian Rupee,,9.453844039
607895,3,,INR,2021-01-09,0.1058017107,Indian Rupee,,9.45164302
608066,3,,INR,2021-01-10,0.1057713474,Indian Rupee,,9.45435626
608237,3,,INR,2021-01-11,0.105511224,Indian Rupee,,9.477664672000001
608408,3,,INR,2021-01-12,0.1058422961,Indian Rupee,,9.448018771000001
608579,3,,INR,2021-01-13,0.1060884611,Indian Rupee,,9.426095819
608750,3,,INR,2021-01-14,0.1060612509,Indian Rupee,,9.428514108
608921,3,,INR,2021-01-15,0.1059865024,Indian Rupee,,9.435163699
609092,3,,INR,2021-01-16,0.1059760689,Indian Rupee,,9.436092602
609263,3,,INR,2021-01-17,0.1059564536,Indian Rupee,,9.437839472
609434,3,,INR,2021-01-18,0.105944111,Indian Rupee,,9.438938991
609605,3,,INR,2021-01-19,0.1059119063,Indian Rupee,,9.441809096
609776,3,,INR,2021-01-20,0.1062636794,Indian Rupee,,9.410553122
609947,3,,INR,2021-01-21,0.1062500406,Indian Rupee,,9.411761113999999
610118,3,,INR,2021-01-22,0.1062189406,Indian Rupee,,9.414516795
610289,3,,INR,2021-01-23,0.1061695205,Indian Rupee,,9.418899091
610460,3,,INR,2021-01-24,0.1061957375,Indian Rupee,,9.41657381
610631,3,,INR,2021-01-25,0.1061860689,Indian Rupee,,9.417431216
610802,3,,INR,2021-01-26,0.1063032678,Indian Rupee,,9.407048536
610973,3,,INR,2021-01-27,0.1061499555,Indian Rupee,,9.420635131000001
611144,3,,INR,2021-01-28,0.1063010623,Indian Rupee,,9.407243712
611315,3,,INR,2021-01-29,0.1064235727,Indian Rupee,,9.396414486
611486,3,,INR,2021-01-30,0.1063216554,Indian Rupee,,9.405421651000001
611657,3,,INR,2021-01-31,0.1063120287,Indian Rupee,,9.40627333
611828,3,,INR,2021-02-01,0.1059348386,Indian Rupee,,9.439765174
611999,3,,INR,2021-02-02,0.1062266251,Indian Rupee,,9.413835744
612170,3,,INR,2021-02-03,0.1064205011,Indian Rupee,,9.396685692
612341,3,,INR,2021-02-04,0.1063059562,Indian Rupee,,9.40681064
612512,3,,INR,2021-02-05,0.1064519019,Indian Rupee,,9.393913888
612683,3,,INR,2021-02-06,0.1064657233,Indian Rupee,,9.392694372000001
